date,operation_id,operation_type,feature,formula,base_formula,left_source,right_source,left_value,right_value,value,valid,reason
2026-04-02,orthostatic_before,pairwise,hrv_freq__LF_power,percent_delta,,stand_before,sit_before,0.0003275097361938,0.000236700336991,38.36471056915007,True,
2026-04-02,orthostatic_before,pairwise,hrv_freq__LF_power,ratio,,stand_before,sit_before,0.0003275097361938,0.000236700336991,1.3836471056915007,True,
2026-04-02,orthostatic_before,pairwise,hrv_freq__HF_power,delta,,stand_before,sit_before,0.0001456461233195,0.0002158001873971,-7.01540640776e-05,True,
2026-04-02,orthostatic_before,pairwise,hrv_freq__HF_power,percent_delta,,stand_before,sit_before,0.0001456461233195,0.0002158001873971,-32.50880591151088,True,
2026-04-02,orthostatic_before,pairwise,hrv_freq__HF_power,ratio,,stand_before,sit_before,0.0001456461233195,0.0002158001873971,0.6749119408848911,True,
2026-04-02,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,delta,,stand_before,sit_before,2.248667720974541,1.0968495433020875,1.1518181776724536,True,
2026-04-02,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,percent_delta,,stand_before,sit_before,2.248667720974541,1.0968495433020875,105.01150177852853,True,
2026-04-02,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,ratio,,stand_before,sit_before,2.248667720974541,1.0968495433020875,2.050115017785285,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,delta,,stand_before,sit_before,70.85848648656126,59.20205268750925,11.65643379905201,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,percent_delta,,stand_before,sit_before,70.85848648656126,59.20205268750925,19.68923925759646,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,ratio,,stand_before,sit_before,70.85848648656126,59.20205268750925,1.1968923925759645,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__MeanNN_ms,delta,,stand_before,sit_before,850.0313716035988,1014.7005831697076,-164.66921156610874,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__MeanNN_ms,percent_delta,,stand_before,sit_before,850.0313716035988,1014.7005831697076,-16.228354876048,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__MeanNN_ms,ratio,,stand_before,sit_before,850.0313716035988,1014.7005831697076,0.83771645123952,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__SDNN_ms,delta,,stand_before,sit_before,54.59851590686573,35.602706949249104,18.995808957616624,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__SDNN_ms,percent_delta,,stand_before,sit_before,54.59851590686573,35.602706949249104,53.35495692699644,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__SDNN_ms,ratio,,stand_before,sit_before,54.59851590686573,35.602706949249104,1.5335495692699643,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__RMSSD_ms,delta,,stand_before,sit_before,27.379743298552967,32.91790779364404,-5.538164495091074,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__RMSSD_ms,percent_delta,,stand_before,sit_before,27.379743298552967,32.91790779364404,-16.82416917201649,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__RMSSD_ms,ratio,,stand_before,sit_before,27.379743298552967,32.91790779364404,0.8317583082798351,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__pNN50_percent,delta,,stand_before,sit_before,7.352941176470589,17.543859649122805,-10.190918472652216,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__pNN50_percent,percent_delta,,stand_before,sit_before,7.352941176470589,17.543859649122805,-58.08823529411764,True,
2026-04-03,orthostatic_before,pairwise,hrv_time__pNN50_percent,ratio,,stand_before,sit_before,7.352941176470589,17.543859649122805,0.4191176470588236,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__LF_power,delta,,stand_before,sit_before,0.0002594550586564,0.000204786100283,5.466895837340002e-05,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__LF_power,percent_delta,,stand_before,sit_before,0.0002594550586564,0.000204786100283,26.69563915610062,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__LF_power,ratio,,stand_before,sit_before,0.0002594550586564,0.000204786100283,1.2669563915610063,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__HF_power,delta,,stand_before,sit_before,9.004209402546328e-05,0.0002268028932453,-0.00013676079921983673,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__HF_power,percent_delta,,stand_before,sit_before,9.004209402546328e-05,0.0002268028932453,-60.299406794569535,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__HF_power,ratio,,stand_before,sit_before,9.004209402546328e-05,0.0002268028932453,0.3970059320543046,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,delta,,stand_before,sit_before,2.881486281106585,0.9029254316501708,1.978560849456414,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,percent_delta,,stand_before,sit_before,2.881486281106585,0.9029254316501708,219.12782386031927,True,
2026-04-03,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,ratio,,stand_before,sit_before,2.881486281106585,0.9029254316501708,3.1912782386031933,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,delta,,stand_before,sit_before,81.17469647071167,68.07972997328164,13.094966497430022,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,percent_delta,,stand_before,sit_before,81.17469647071167,68.07972997328164,19.234750934777843,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,ratio,,stand_before,sit_before,81.17469647071167,68.07972997328164,1.1923475093477784,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__MeanNN_ms,delta,,stand_before,sit_before,740.9207112795634,882.4650859199803,-141.5443746404169,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__MeanNN_ms,percent_delta,,stand_before,sit_before,740.9207112795634,882.4650859199803,-16.039657194239613,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__MeanNN_ms,ratio,,stand_before,sit_before,740.9207112795634,882.4650859199803,0.8396034280576039,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__SDNN_ms,delta,,stand_before,sit_before,36.68612157289092,32.294571062224406,4.391550510666512,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__SDNN_ms,percent_delta,,stand_before,sit_before,36.68612157289092,32.294571062224406,13.598417214475393,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__SDNN_ms,ratio,,stand_before,sit_before,36.68612157289092,32.294571062224406,1.135984172144754,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__RMSSD_ms,delta,,stand_before,sit_before,16.003082039151792,29.3369962044022,-13.333914165250409,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__RMSSD_ms,percent_delta,,stand_before,sit_before,16.003082039151792,29.3369962044022,-45.45085008822264,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__RMSSD_ms,ratio,,stand_before,sit_before,16.003082039151792,29.3369962044022,0.5454914991177736,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__pNN50_percent,delta,,stand_before,sit_before,0.0,10.76923076923077,-10.76923076923077,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__pNN50_percent,percent_delta,,stand_before,sit_before,0.0,10.76923076923077,-99.99999999999999,True,
2026-04-04,orthostatic_before,pairwise,hrv_time__pNN50_percent,ratio,,stand_before,sit_before,0.0,10.76923076923077,0.0,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__LF_power,delta,,stand_before,sit_before,0.0003609607003354,0.0002641154754302,9.684522490519996e-05,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__LF_power,percent_delta,,stand_before,sit_before,0.0003609607003354,0.0002641154754302,36.667758580770496,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__LF_power,ratio,,stand_before,sit_before,0.0003609607003354,0.0002641154754302,1.366677585807705,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__HF_power,delta,,stand_before,sit_before,3.542157383253275e-05,0.0001421426531213,-0.00010672107928876725,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__HF_power,percent_delta,,stand_before,sit_before,3.542157383253275e-05,0.0001421426531213,-75.08026404832538,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__HF_power,ratio,,stand_before,sit_before,3.542157383253275e-05,0.0001421426531213,0.24919735951674624,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,delta,,stand_before,sit_before,10.19041960252905,1.8581014891056056,8.332318113423444,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,percent_delta,,stand_before,sit_before,10.19041960252905,1.8581014891056056,448.4318086109598,True,
2026-04-04,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,ratio,,stand_before,sit_before,10.19041960252905,1.8581014891056056,5.484318086109599,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,delta,,stand_before,sit_before,75.04461105494953,58.75209497738187,16.292516077567655,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,percent_delta,,stand_before,sit_before,75.04461105494953,58.75209497738187,27.73095339636804,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,ratio,,stand_before,sit_before,75.04461105494953,58.75209497738187,1.2773095339636804,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__MeanNN_ms,delta,,stand_before,sit_before,813.6063126466199,1022.5499769898196,-208.94366434319966,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__MeanNN_ms,percent_delta,,stand_before,sit_before,813.6063126466199,1022.5499769898196,-20.433589462129525,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__MeanNN_ms,ratio,,stand_before,sit_before,813.6063126466199,1022.5499769898196,0.7956641053787048,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__SDNN_ms,delta,,stand_before,sit_before,96.4669530062168,36.91683465136813,59.55011835484867,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__SDNN_ms,percent_delta,,stand_before,sit_before,96.4669530062168,36.91683465136813,161.30884166322141,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__SDNN_ms,ratio,,stand_before,sit_before,96.4669530062168,36.91683465136813,2.6130884166322144,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__RMSSD_ms,delta,,stand_before,sit_before,22.11107072612617,29.023982786322687,-6.912912060196518,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__RMSSD_ms,percent_delta,,stand_before,sit_before,22.11107072612617,29.023982786322687,-23.8179305407188,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__RMSSD_ms,ratio,,stand_before,sit_before,22.11107072612617,29.023982786322687,0.761820694592812,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__pNN50_percent,delta,,stand_before,sit_before,2.8169014084507045,7.142857142857142,-4.325955734406438,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__pNN50_percent,percent_delta,,stand_before,sit_before,2.8169014084507045,7.142857142857142,-60.56338028169014,True,
2026-04-05,orthostatic_before,pairwise,hrv_time__pNN50_percent,ratio,,stand_before,sit_before,2.8169014084507045,7.142857142857142,0.3943661971830987,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__LF_power,delta,,stand_before,sit_before,9.025355045921328e-05,0.0001066819651831,-1.642841472388673e-05,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__LF_power,percent_delta,,stand_before,sit_before,9.025355045921328e-05,0.0001066819651831,-15.399430162061948,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__LF_power,ratio,,stand_before,sit_before,9.025355045921328e-05,0.0001066819651831,0.8460056983793806,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__HF_power,delta,,stand_before,sit_before,0.0001280818149349,0.0002301302023695,-0.00010204838743460001,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__HF_power,percent_delta,,stand_before,sit_before,0.0001280818149349,0.0002301302023695,-44.343761220332915,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__HF_power,ratio,,stand_before,sit_before,0.0001280818149349,0.0002301302023695,0.5565623877966708,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,delta,,stand_before,sit_before,0.7046554618625318,0.4635722042771144,0.24108325758541743,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,percent_delta,,stand_before,sit_before,0.7046554618625318,0.4635722042771144,52.00554635525614,True,
2026-04-05,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,ratio,,stand_before,sit_before,0.7046554618625318,0.4635722042771144,1.5200554635525614,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,delta,,stand_before,sit_before,83.15956111098271,64.4474146303734,18.712146480609306,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,percent_delta,,stand_before,sit_before,83.15956111098271,64.4474146303734,29.0347511811443,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,ratio,,stand_before,sit_before,83.15956111098271,64.4474146303734,1.290347511811443,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__MeanNN_ms,delta,,stand_before,sit_before,730.3262955854127,931.9345851655512,-201.6082895801385,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__MeanNN_ms,percent_delta,,stand_before,sit_before,730.3262955854127,931.9345851655512,-21.633309117326544,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__MeanNN_ms,ratio,,stand_before,sit_before,730.3262955854127,931.9345851655512,0.7836669088267345,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__SDNN_ms,delta,,stand_before,sit_before,78.77401239970206,30.17845532836446,48.595557071337595,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__SDNN_ms,percent_delta,,stand_before,sit_before,78.77401239970206,30.17845532836446,161.02731747725693,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__SDNN_ms,ratio,,stand_before,sit_before,78.77401239970206,30.17845532836446,2.610273174772569,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__RMSSD_ms,delta,,stand_before,sit_before,28.203134847377584,31.29190632681374,-3.088771479436158,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__RMSSD_ms,percent_delta,,stand_before,sit_before,28.203134847377584,31.29190632681374,-9.870831924322292,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__RMSSD_ms,ratio,,stand_before,sit_before,28.203134847377584,31.29190632681374,0.9012916807567771,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__pNN50_percent,delta,,stand_before,sit_before,3.79746835443038,9.67741935483871,-5.8799510004083295,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__pNN50_percent,percent_delta,,stand_before,sit_before,3.79746835443038,9.67741935483871,-60.75949367088607,True,
2026-04-06,orthostatic_before,pairwise,hrv_time__pNN50_percent,ratio,,stand_before,sit_before,3.79746835443038,9.67741935483871,0.3924050632911393,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__LF_power,delta,,stand_before,sit_before,0.0011121193478553,0.0001701068532329,0.0009420124946224001,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__LF_power,percent_delta,,stand_before,sit_before,0.0011121193478553,0.0001701068532329,553.7769212229525,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__LF_power,ratio,,stand_before,sit_before,0.0011121193478553,0.0001701068532329,6.5377692122295255,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__HF_power,delta,,stand_before,sit_before,0.0001254841212031,9.32884385018996e-05,3.2195682701200394e-05,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__HF_power,percent_delta,,stand_before,sit_before,0.0001254841212031,9.32884385018996e-05,34.51197513670979,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__HF_power,ratio,,stand_before,sit_before,0.0001254841212031,9.32884385018996e-05,1.3451197513670978,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,delta,,stand_before,sit_before,8.862630085723437,1.8234505364717852,7.039179549251651,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,percent_delta,,stand_before,sit_before,8.862630085723437,1.8234505364717852,386.0362213538206,True,
2026-04-06,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,ratio,,stand_before,sit_before,8.862630085723437,1.8234505364717852,4.860362213538207,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,delta,,stand_before,sit_before,78.64758347754704,61.88859825535562,16.758985222191427,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,percent_delta,,stand_before,sit_before,78.64758347754704,61.88859825535562,27.079277434985634,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,ratio,,stand_before,sit_before,78.64758347754704,61.88859825535562,1.2707927743498564,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__MeanNN_ms,delta,,stand_before,sit_before,773.3845169545746,970.0007108836284,-196.6161939290538,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__MeanNN_ms,percent_delta,,stand_before,sit_before,773.3845169545746,970.0007108836284,-20.269695859289115,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__MeanNN_ms,ratio,,stand_before,sit_before,773.3845169545746,970.0007108836284,0.7973030414071088,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__SDNN_ms,delta,,stand_before,sit_before,83.49763074210578,22.66925638458313,60.828374357522655,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__SDNN_ms,percent_delta,,stand_before,sit_before,83.49763074210578,22.66925638458313,268.32981781833263,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__SDNN_ms,ratio,,stand_before,sit_before,83.49763074210578,22.66925638458313,3.6832981781833265,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__RMSSD_ms,delta,,stand_before,sit_before,20.98368199639971,23.845378227662746,-2.8616962312630356,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__RMSSD_ms,percent_delta,,stand_before,sit_before,20.98368199639971,23.845378227662746,-12.001051960430702,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__RMSSD_ms,ratio,,stand_before,sit_before,20.98368199639971,23.845378227662746,0.879989480395693,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__pNN50_percent,delta,,stand_before,sit_before,4.054054054054054,1.694915254237288,2.3591387998167663,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__pNN50_percent,percent_delta,,stand_before,sit_before,4.054054054054054,1.694915254237288,139.18918918918922,True,
2026-04-07,orthostatic_before,pairwise,hrv_time__pNN50_percent,ratio,,stand_before,sit_before,4.054054054054054,1.694915254237288,2.391891891891892,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__LF_power,delta,,stand_before,sit_before,0.0004203224198325,0.0001240987810421,0.0002962236387904,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__LF_power,percent_delta,,stand_before,sit_before,0.0004203224198325,0.0001240987810421,238.69987787382644,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__LF_power,ratio,,stand_before,sit_before,0.0004203224198325,0.0001240987810421,3.3869987787382643,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__HF_power,delta,,stand_before,sit_before,5.579641973434696e-05,0.0001581786733517,-0.00010238225361735304,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__HF_power,percent_delta,,stand_before,sit_before,5.579641973434696e-05,0.0001581786733517,-64.72570002513092,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__HF_power,ratio,,stand_before,sit_before,5.579641973434696e-05,0.0001581786733517,0.35274299974869083,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,delta,,stand_before,sit_before,7.533143198680903,0.7845481215170655,6.748595077163837,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,percent_delta,,stand_before,sit_before,7.533143198680903,0.7845481215170655,860.1888006709148,True,
2026-04-07,orthostatic_before,pairwise,hrv_freq__LF_HF_ratio,ratio,,stand_before,sit_before,7.533143198680903,0.7845481215170655,9.601888006709148,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,delta,,stand_before,sit_before,92.5981913570132,66.90643383896573,25.69175751804748,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,percent_delta,,stand_before,sit_before,92.5981913570132,66.90643383896573,38.399532068745266,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__MeanHR_bpm,ratio,,stand_before,sit_before,92.5981913570132,66.90643383896573,1.3839953206874527,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__MeanNN_ms,delta,,stand_before,sit_before,657.3836447243249,898.9943730826649,-241.61072835834,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__MeanNN_ms,percent_delta,,stand_before,sit_before,657.3836447243249,898.9943730826649,-26.87566636594768,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__MeanNN_ms,ratio,,stand_before,sit_before,657.3836447243249,898.9943730826649,0.7312433363405232,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__SDNN_ms,delta,,stand_before,sit_before,76.6860352737162,44.20281823517619,32.48321703854001,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__SDNN_ms,percent_delta,,stand_before,sit_before,76.6860352737162,44.20281823517619,73.48675567633869,True,
2026-04-08,orthostatic_before,pairwise,hrv_time__SDNN_ms,ratio,,stand_before,sit_before,76.6860352737162,44.20281823517619,1.7348675567633869,True,
